Candidate,Party,Year,Electorate,Candidate.Vote,Party.Vote.Electorate,Vote.to.Use,Candidate Previous Vote,Previous Candidate Vote electorate,Same Candidate,Same Electorate,Same Party,Incumbent,No Candidate Run Last Election,Mixer
"HESLOP, Nathaniel ",Conservative Party,2014,Tauranga,0.029294274,0.0578,0.042281118,NA,0.042281118,FALSE,NA,NA,FALSE,FALSE,FALSE
"JONES, Rachel ",Labour Party,2014,Tauranga,0.161220936,0.1443,0.131587089,NA,0.131587089,FALSE,NA,NA,FALSE,FALSE,FALSE
"OHIA-GATE, Verna ",Maori Party,2014,Tauranga,0.005121377,0.006,0.003403114,NA,0.003403114,FALSE,NA,NA,FALSE,FALSE,FALSE
"MITCHELL, Clayton ",New Zealand First Party,2014,Tauranga,0.160708799,0.145,0.128802722,NA,0.128802722,FALSE,NA,NA,FALSE,FALSE,FALSE
"MAXWELL, James ",United Future,2014,Tauranga,0.002355833,0.0025,0.002037075,NA,0.002037075,FALSE,NA,NA,FALSE,FALSE,FALSE
"HUBSCHER, John",United Future,1999,Te Atatu,0.002774864,0.0048,NA,0.00418205,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"HARRE, Laila ",Alliance,1999,Te Atatu,0.107509052,0.0916,NA,0.113149394,0.11720725,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"CARTER, Chris",Labour Party,1999,Te Atatu,0.549186153,0.4886,NA,0.356103488,0.378435616,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"TYLER, Adrian",Green Party,1999,Te Atatu,0.02903455,0.0327,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"HARRIS, Wayne",ACT,1999,Te Atatu,0.020946838,0.0535,0.020586907,NA,0.020586907,NA,NA,NA,FALSE,FALSE,FALSE
"NEESON, Vanessa",National Party,1999,Te Atatu,0.235761903,0.2358,0.329641011,NA,0.329641011,NA,NA,NA,FALSE,FALSE,FALSE
"CLIFT, Jenine",New Zealand First Party,1999,Te Atatu,0.021149876,0.034,0.132600491,NA,0.132600491,NA,NA,NA,FALSE,FALSE,FALSE
"CARTER, Chris",Labour Party,2002,Te Atatu,0.629151706,0.5171,0.549186153,0.549186153,0.549186153,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"TAUIALO-O-LILOMAIAVA, Pasene",Jim Anderton's Progressive,2002,Te Atatu,0.013652005,0.0179,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"ERSKINE-LEGGET, Edward Hugh",ACT,2002,Te Atatu,0.032727409,0.0506,0.020946838,NA,0.020946838,FALSE,NA,NA,FALSE,FALSE,FALSE
"van RUYSSEVELT, Bob ",Alliance,2002,Te Atatu,0.0244614,0.0226,0.107509052,NA,0.107509052,FALSE,NA,NA,FALSE,FALSE,FALSE
"HENARE, Tau",National Party,2002,Te Atatu,0.145459306,0.1316,0.235761903,NA,0.235761903,FALSE,NA,NA,FALSE,FALSE,FALSE
"RITCHIE, Christine Ann",New Zealand First Party,2002,Te Atatu,0.067736385,0.1081,0.021149876,NA,0.021149876,FALSE,NA,NA,FALSE,FALSE,FALSE
"DRAKE, Anne ",United Future,2002,Te Atatu,0.057600239,0.0769,0.002774864,NA,0.002774864,FALSE,NA,NA,FALSE,FALSE,FALSE
"van RUYSSEVELT, Bob ",Alliance,2005,Te Atatu,0.003453689,0.0008,0.0244614,0.0244614,0.0244614,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"HENARE, Tau",National Party,2005,Te Atatu,0.255259027,0.3038,0.145459306,0.145459306,0.145459306,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"CARTER, Chris",Labour Party,2005,Te Atatu,0.60418629,0.5203,0.629151706,0.629151706,0.629151706,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"MARTIN, Kelvin ",Maori Party,2005,Te Atatu,0.00837258,0.007,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"DEWAR, Kath ",Green Party,2005,Te Atatu,0.028362114,0.0342,0.02903455,NA,0.02903455,FALSE,NA,NA,FALSE,FALSE,FALSE
"ROY, Pavitra ",Jim Anderton's Progressive,2005,Te Atatu,0.007535322,0.0111,0.013652005,NA,0.013652005,FALSE,NA,NA,FALSE,FALSE,FALSE
"DAVIS, Moetu ",New Zealand First Party,2005,Te Atatu,0.033908948,0.0587,0.067736385,NA,0.067736385,FALSE,NA,NA,FALSE,FALSE,FALSE
"van KEMPEN, Jo ",United Future,2005,Te Atatu,0.029931973,0.0307,0.057600239,NA,0.057600239,FALSE,NA,NA,FALSE,FALSE,FALSE
"van RUYSSEVELT, Bob ",Alliance,2008,Te Atatu,0.003005804,0.0009,0.003453689,0.003453689,0.003453689,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"ROY, Pavitra ",Jim Anderton's Progressive,2008,Te Atatu,0.00787728,0.0084,0.007535322,0.007535322,0.007535322,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"HENARE, Tau",National Party,2008,Te Atatu,0.362458541,0.4154,0.255259027,0.255259027,0.255259027,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"CARTER, Chris",Labour Party,2008,Te Atatu,0.534618574,0.415,0.60418629,0.60418629,0.60418629,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"BELTOWSKI, Lech",ACT,2008,Te Atatu,0.02891791,0.0316,0.032727409,NA,0.032727409,FALSE,NA,NA,FALSE,FALSE,FALSE
"GOLDIE, Xavier ",Green Party,2008,Te Atatu,0.032545605,0.04,0.028362114,NA,0.028362114,FALSE,NA,NA,FALSE,FALSE,FALSE
"SOLOMON-MUA, Talei ",United Future,2008,Te Atatu,0.008084577,0.0088,0.029931973,NA,0.029931973,FALSE,NA,NA,FALSE,FALSE,FALSE
"STEWART, Gary ",Green Party,2011,Te Atatu,0.059178488,0.0724,NA,0.054923459,0.032545605,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"TWYFORD, Phil ",Labour Party,2011,Te Atatu,0.5383231,0.3891,NA,0.240163099,0.534618574,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"HENARE, Tau",National Party,2011,Te Atatu,0.35443574,0.4119,0.362458541,0.362458541,0.362458541,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"LIU, Cynthia ",Conservative Party,2011,Te Atatu,0.037582045,0.0276,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"COSTELLO, Dominic ",ACT,2011,Te Atatu,0.010480627,0.0088,0.02891791,NA,0.02891791,FALSE,NA,NA,FALSE,FALSE,FALSE
"STEWART, Gary ",Green Party,2014,Te Atatu,0.050264276,0.0811,0.059178488,0.059178488,0.059178488,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TWYFORD, Phil ",Labour Party,2014,Te Atatu,0.487408022,0.3504,0.5383231,0.5383231,0.5383231,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"YONG, Chris ",Mana,2014,Te Atatu,0.009327391,0.0115,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"FLETCHER, Stephen ",ACT,2014,Te Atatu,0.01295471,0.0136,0.010480627,NA,0.010480627,FALSE,NA,NA,FALSE,FALSE,FALSE
"O'ROURKE, Paddy ",Conservative Party,2014,Te Atatu,0.02995129,0.0375,0.037582045,NA,0.037582045,FALSE,NA,NA,FALSE,FALSE,FALSE
"NGARO, Alfred ",National Party,2014,Te Atatu,0.399937817,0.4112,0.35443574,NA,0.35443574,FALSE,NA,NA,FALSE,FALSE,FALSE
"ALCHIN-SMITH, Harry",Alliance,1999,Tukituki,0.030476485,0.0655,0.059105178,0.059105178,0.059105178,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"ORMOND, John",ACT,1999,Tukituki,0.046132426,0.069,0.113771126,0.113771126,0.113771126,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"BARKER, Rick",Labour Party,1999,Tukituki,0.547029703,0.4147,0.468148524,0.468148524,0.468148524,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"CREIGHTON, Terry",Green Party,1999,Tukituki,0.027444307,0.0421,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"WHITE, Larry",National Party,1999,Tukituki,0.279517327,0.3097,0.239020833,NA,0.239020833,FALSE,NA,NA,FALSE,FALSE,FALSE
"PENNEFATHER, Dennis",New Zealand First Party,1999,Tukituki,0.017357673,0.0299,0.081142785,NA,0.081142785,FALSE,NA,NA,FALSE,FALSE,FALSE
"WERNHAM, Richard",Green Party,2002,Tukituki,0.04318037,0.0564,NA,0.038836733,0.027444307,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"ORMOND, John",ACT,2002,Tukituki,0.051561504,0.07,0.046132426,0.046132426,0.046132426,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"BARKER, Rick",Labour Party,2002,Tukituki,0.519056724,0.4086,0.547029703,0.547029703,0.547029703,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"PULFORD, Barry Reece",Jim Anderton's Progressive,2002,Tukituki,0.009560229,0.0117,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"WALLIS, Richard",Alliance,2002,Tukituki,0.006787763,0.0086,0.030476485,NA,0.030476485,FALSE,NA,NA,FALSE,FALSE,FALSE
"FOSS, Craig",National Party,2002,Tukituki,0.314786488,0.2295,0.279517327,NA,0.279517327,FALSE,NA,NA,FALSE,FALSE,FALSE
"FOSS, Craig",National Party,2005,Tukituki,0.499587459,0.465,0.314786488,0.314786488,0.314786488,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"BARKER, Rick",Labour Party,2005,Tukituki,0.429971122,0.3766,0.519056724,0.519056724,0.519056724,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"TOMOANA, Ngahiwi ",Maori Party,2005,Tukituki,0.015676568,0.0072,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"SMITH, Jocelyn ",United Future,2005,Tukituki,0.019389439,0.0241,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"EARTH, Liz ",Green Party,2005,Tukituki,0.033931518,0.0387,0.04318037,NA,0.04318037,FALSE,NA,NA,FALSE,FALSE,FALSE
"PATCHETT, Dawn ",Jim Anderton's Progressive,2008,Tukituki,0.007632034,0.0087,NA,0.008136954,0.009560229,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"BARKER, Rick",Labour Party,2008,Tukituki,0.349648926,0.3215,0.429971122,0.429971122,0.429971122,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"FOSS, Craig",National Party,2008,Tukituki,0.571893762,0.5024,0.499587459,0.499587459,0.499587459,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"LENNOX, Duncan ",ACT,2008,Tukituki,0.014857027,0.0435,0.051561504,NA,0.051561504,FALSE,NA,NA,FALSE,FALSE,FALSE
"O'NEILL, Thomas ",Alliance,2008,Tukituki,0.002951053,0.0009,0.006787763,NA,0.006787763,FALSE,NA,NA,FALSE,FALSE,FALSE
"DUTHIE, Quentin ",Green Party,2008,Tukituki,0.050981988,0.0602,0.033931518,NA,0.033931518,FALSE,NA,NA,FALSE,FALSE,FALSE
"FOSS, Craig",National Party,2011,Tukituki,0.584169684,0.526,0.571893762,0.571893762,0.571893762,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"JENKINSON, Stephen ",Conservative Party,2011,Tukituki,0.03248836,0.038,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"BURNSIDE, Robert ",ACT,2011,Tukituki,0.007553026,0.0146,0.014857027,NA,0.014857027,FALSE,NA,NA,FALSE,FALSE,FALSE
"MACDONALD, Jim ",Green Party,2011,Tukituki,0.069943094,0.0966,0.050981988,NA,0.050981988,FALSE,NA,NA,FALSE,FALSE,FALSE
"HAYDON-CARR, Julia ",Labour Party,2011,Tukituki,0.292912571,0.2414,0.349648926,NA,0.349648926,FALSE,NA,NA,FALSE,FALSE,FALSE
"JENKINSON, Stephen ",Conservative Party,2014,Tukituki,0.054385606,0.0656,0.03248836,0.03248836,0.03248836,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"FOSS, Craig",National Party,2014,Tukituki,0.525557146,0.52,0.584169684,0.584169684,0.584169684,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"LENNOX, Duncan ",ACT,2014,Tukituki,0.004600286,0.004,0.007553026,NA,0.007553026,FALSE,NA,NA,FALSE,FALSE,FALSE
"PERLEY, Chris ",Green Party,2014,Tukituki,0.061132693,0.0857,0.069943094,NA,0.069943094,FALSE,NA,NA,FALSE,FALSE,FALSE
"LORCK, Anna ",Labour Party,2014,Tukituki,0.341545696,0.2284,0.292912571,NA,0.292912571,FALSE,NA,NA,FALSE,FALSE,FALSE
"BENNETT, Paula ",National Party,2014,Upper Harbour,0.565316012,0.5446,NA,0.447472849,0.600409586,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"NGATA, Makelesi ",Mana,2014,Upper Harbour,0.006289308,0.0086,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"TE HAU, Hinurewa ",Maori Party,2014,Upper Harbour,0.007629653,0.0036,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"BERRY, Stephen ",ACT,2014,Upper Harbour,0.01690896,0.0135,0.009657366,NA,0.009657366,NA,NA,NA,FALSE,FALSE,FALSE
"BLAIR, Callum ",Conservative Party,2014,Upper Harbour,0.05680998,0.0485,0.03403508,NA,0.03403508,NA,NA,NA,FALSE,FALSE,FALSE
"MAYNE, Nicholas ",Green Party,2014,Upper Harbour,0.080833076,0.07,0.065287591,NA,0.065287591,NA,NA,NA,FALSE,FALSE,FALSE
"RETZLAFF, Hermann ",Labour Party,2014,Upper Harbour,0.266213012,0.2345,0.286757138,NA,0.286757138,NA,NA,NA,FALSE,FALSE,FALSE
"STEWART, Barbara ",New Zealand First Party,2008,Waikato,0.042648709,0.0529,NA,0.066501446,0.061072205,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"TISCH, Lindsay",National Party,2008,Waikato,0.634323028,0.5745,NA,0.557517555,0.56399921,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"DAVIES, Mark ",ACT,2008,Waikato,0.034282216,0.0647,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"HARPER, Wendy ",Green Party,2008,Waikato,0.046831956,0.0394,0.017089818,NA,0.017089818,NA,NA,NA,FALSE,FALSE,FALSE
"ARDERN, Jacinda ",Labour Party,2008,Waikato,0.22926232,0.2257,0.304682405,NA,0.304682405,NA,NA,NA,FALSE,FALSE,FALSE
"STEWART, Barbara ",New Zealand First Party,2011,Waikato,0.051487414,0.081,0.042648709,0.042648709,0.042648709,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"SUTTON, Kate ",Labour Party,2011,Waikato,0.184002496,0.1644,NA,0.135759558,0.22926232,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"TISCH, Lindsay",National Party,2011,Waikato,0.648949449,0.5998,0.634323028,0.634323028,0.634323028,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"DOBBS, Brian ",Conservative Party,2011,Waikato,0.037445392,0.0408,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"BOOM, Robin ",ACT,2011,Waikato,0.010089453,0.0193,0.034282216,NA,0.034282216,FALSE,NA,NA,FALSE,FALSE,FALSE
"HARPER, Cameron ",Green Party,2011,Waikato,0.064489286,0.0702,0.046831956,NA,0.046831956,FALSE,NA,NA,FALSE,FALSE,FALSE
"DOBBS, Brian ",Conservative Party,2014,Waikato,0.041374329,0.0572,0.037445392,0.037445392,0.037445392,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"STEWART, Barbara ",New Zealand First Party,2014,Waikato,0.095439538,0.1079,0.051487414,0.051487414,0.051487414,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"TISCH, Lindsay",National Party,2014,Waikato,0.65662402,0.6021,0.648949449,0.648949449,0.648949449,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"BURROW, Mike ",ACT,2014,Waikato,0.008357408,0.0053,0.010089453,NA,0.010089453,FALSE,NA,NA,FALSE,FALSE,FALSE
"GREER, Christine ",Labour Party,2014,Waikato,0.193252167,0.1478,0.184002496,NA,0.184002496,FALSE,NA,NA,FALSE,FALSE,FALSE
"WRIGHT, John",Alliance,1999,Waimakariri,0.091293505,0.0795,0.067789823,0.067789823,0.067789823,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"MARK, Ron",New Zealand First Party,1999,Waimakariri,0.05586577,0.032,NA,0.102182242,0.054003032,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"DRACE, Charles",Green Party,1999,Waimakariri,0.02244389,0.0383,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"SPARK, Malcolm",ACT,1999,Waimakariri,0.01582999,0.0494,0.011469924,NA,0.011469924,FALSE,NA,NA,FALSE,FALSE,FALSE
"COSGROVE, Clayton",Labour Party,1999,Waimakariri,0.38875637,0.3858,0.568490604,NA,0.568490604,FALSE,NA,NA,FALSE,FALSE,FALSE
"COUPER, Gideon",National Party,1999,Waimakariri,0.357828255,0.3476,0.265123995,NA,0.265123995,FALSE,NA,NA,FALSE,FALSE,FALSE
"DRACE, Charles",Green Party,2002,Waimakariri,0.028350208,0.048,0.02244389,0.02244389,0.02244389,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"MARK, Ron",New Zealand First Party,2002,Waimakariri,0.167212627,0.1131,0.05586577,0.05586577,0.05586577,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"PIESSE, Paul ",Alliance,2002,Waimakariri,0.004645622,0.0097,NA,0.066535285,0.091293505,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"WRIGHT, John",Jim Anderton's Progressive,2002,Waimakariri,0.017361525,0.0213,0.091293505,0.091293505,0.091293505,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"COSGROVE, Clayton",Labour Party,2002,Waimakariri,0.523257892,0.4245,0.38875637,0.38875637,0.38875637,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"SMITH, Andrew",United Future,2002,Waimakariri,0.023883264,0.0702,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"CAIRNEY, Nicholas Jeffrey",ACT,2002,Waimakariri,0.014145325,0.0523,0.01582999,NA,0.01582999,FALSE,NA,NA,FALSE,FALSE,FALSE
"GORDON, Daniel Bruce",National Party,2002,Waimakariri,0.209499702,0.2241,0.357828255,NA,0.357828255,FALSE,NA,NA,FALSE,FALSE,FALSE
"WRIGHT, John",Jim Anderton's Progressive,2005,Waimakariri,0.011734694,0.0153,0.017361525,0.017361525,0.017361525,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"MARK, Ron",New Zealand First Party,2005,Waimakariri,0.108673469,0.0617,0.167212627,0.167212627,0.167212627,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"COSGROVE, Clayton",Labour Party,2005,Waimakariri,0.488571429,0.4148,0.523257892,0.523257892,0.523257892,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"LIEFTING, Alan ",Green Party,2005,Waimakariri,0.021326531,0.0384,0.028350208,NA,0.028350208,FALSE,NA,NA,FALSE,FALSE,FALSE
"WILKINSON, Kate ",National Party,2005,Waimakariri,0.345,0.4168,0.209499702,NA,0.209499702,FALSE,NA,NA,FALSE,FALSE,FALSE
"PICKERING, John ",United Future,2005,Waimakariri,0.016632653,0.0326,0.023883264,NA,0.023883264,FALSE,NA,NA,FALSE,FALSE,FALSE
"LIEFTING, Alan ",Green Party,2008,Waimakariri,0.033759124,0.0543,0.021326531,0.021326531,0.021326531,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"WILKINSON, Kate ",National Party,2008,Waimakariri,0.430454177,0.4944,0.345,0.345,0.345,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"COSGROVE, Clayton",Labour Party,2008,Waimakariri,0.440896188,0.3387,0.488571429,0.488571429,0.488571429,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"KEOWN, Aaron ",ACT,2008,Waimakariri,0.04622871,0.0254,0.014145325,NA,0.014145325,FALSE,NA,NA,FALSE,FALSE,FALSE
"MARK-SHADBOLT, Melanie ",New Zealand First Party,2008,Waimakariri,0.031224655,0.0395,0.108673469,NA,0.108673469,FALSE,NA,NA,FALSE,FALSE,FALSE
"SHEFFIELD-CRANSTOUN, Kelleigh ",United Future,2008,Waimakariri,0.003041363,0.0091,0.016632653,NA,0.016632653,FALSE,NA,NA,FALSE,FALSE,FALSE
"WILKINSON, Kate ",National Party,2011,Waimakariri,0.472844431,0.5689,0.430454177,0.430454177,0.430454177,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"COSGROVE, Clayton",Labour Party,2011,Waimakariri,0.454740718,0.2341,0.440896188,0.440896188,0.440896188,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"de VRIES, Tim ",Conservative Party,2011,Waimakariri,0.022092666,0.0327,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"KELCHER, John ",Green Party,2011,Waimakariri,0.033752685,0.0847,0.033759124,NA,0.033759124,FALSE,NA,NA,FALSE,FALSE,FALSE
"PROSSER, Richard Ivor ",New Zealand First Party,2011,Waimakariri,0.0165695,0.0592,0.031224655,NA,0.031224655,FALSE,NA,NA,FALSE,FALSE,FALSE
"PROSSER, Richard Ivor ",New Zealand First Party,2014,Waimakariri,0.028818737,0.0847,0.0165695,0.0165695,0.0165695,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"COSGROVE, Clayton",Labour Party,2014,Waimakariri,0.415478615,0.1896,0.454740718,0.454740718,0.454740718,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"RERITI-CROFTS, Aroha ",Maori Party,2014,Waimakariri,0.002545825,0.0026,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"PRICE, Benjamin ",Conservative Party,2014,Waimakariri,0.023014257,0.0433,0.022092666,NA,0.022092666,FALSE,NA,NA,FALSE,FALSE,FALSE
"HUNT, Reuben ",Green Party,2014,Waimakariri,0.042362525,0.0887,0.033752685,NA,0.033752685,FALSE,NA,NA,FALSE,FALSE,FALSE
"DOOCEY, Matt ",National Party,2014,Waimakariri,0.48604888,0.5751,0.472844431,NA,0.472844431,FALSE,NA,NA,FALSE,FALSE,FALSE
"BOOMERT, Laurence",Green Party,1999,Wairarapa,0.022276847,0.046,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"BOOTH, Paul",ACT,1999,Wairarapa,0.020371793,0.0718,0.023099433,NA,0.023099433,FALSE,NA,NA,FALSE,FALSE,FALSE
"CASEY, Catherine",Alliance,1999,Wairarapa,0.075311108,0.1005,0.206649648,NA,0.206649648,FALSE,NA,NA,FALSE,FALSE,FALSE
"BEYER, Georgina",Labour Party,1999,Wairarapa,0.462129359,0.3631,0.140869186,NA,0.140869186,FALSE,NA,NA,FALSE,FALSE,FALSE
"HENRY, Paul",National Party,1999,Wairarapa,0.36893532,0.3126,0.451559679,NA,0.451559679,FALSE,NA,NA,FALSE,FALSE,FALSE
"HARRIS, Rob",New Zealand First Party,1999,Wairarapa,0.024980796,0.0431,0.140682398,NA,0.140682398,FALSE,NA,NA,FALSE,FALSE,FALSE
"OWEN, Frank ",United Future,2002,Wairarapa,0.020123284,0.0561,NA,0.005610894,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"PERRY, Edwin",New Zealand First Party,2002,Wairarapa,0.050618049,0.1166,NA,0.015193544,0.024980796,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"BEYER, Georgina",Labour Party,2002,Wairarapa,0.442647011,0.3837,0.462129359,0.462129359,0.462129359,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"HENDERSON, William Victor Arnold",Jim Anderton's Progressive,2002,Wairarapa,0.007273083,0.0161,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"MACFARLANE, Ian George",ACT,2002,Wairarapa,0.020384201,0.0572,0.020371793,NA,0.020371793,FALSE,NA,NA,FALSE,FALSE,FALSE
"TAIT, Gerald",Alliance,2002,Wairarapa,0.005185741,0.0101,0.075311108,NA,0.075311108,FALSE,NA,NA,FALSE,FALSE,FALSE
"MILLINGTON, Sarah ",Green Party,2002,Wairarapa,0.028081276,0.0591,0.022276847,NA,0.022276847,FALSE,NA,NA,FALSE,FALSE,FALSE
"BUCHANAN, Ian Michael",National Party,2002,Wairarapa,0.234826,0.2483,0.36893532,NA,0.36893532,FALSE,NA,NA,FALSE,FALSE,FALSE
"PERRY, Edwin",New Zealand First Party,2005,Wairarapa,0.167349447,0.0893,0.050618049,0.050618049,0.050618049,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"WALKER, Cissie ",Maori Party,2005,Wairarapa,0.009217534,0.0051,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"BLEAKLEY, Claire ",Green Party,2005,Wairarapa,0.035948382,0.0457,0.028081276,NA,0.028081276,FALSE,NA,NA,FALSE,FALSE,FALSE
"MACKENZIE, Denise ",Labour Party,2005,Wairarapa,0.344633347,0.3606,0.442647011,NA,0.442647011,FALSE,NA,NA,FALSE,FALSE,FALSE
"HAYES, John ",National Party,2005,Wairarapa,0.431380582,0.4512,0.234826,NA,0.234826,FALSE,NA,NA,FALSE,FALSE,FALSE
"REEVES, Graeme ",United Future,2005,Wairarapa,0.011470709,0.0201,0.020123284,NA,0.020123284,FALSE,NA,NA,FALSE,FALSE,FALSE
"REEVES, Graeme ",United Future,2008,Wairarapa,0.005986201,0.0068,0.011470709,0.011470709,0.011470709,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"PERRY, Edwin",New Zealand First Party,2008,Wairarapa,0.072849026,0.0556,0.167349447,0.167349447,0.167349447,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"MACKENZIE, Denise ",Labour Party,2008,Wairarapa,0.324066558,0.3123,0.344633347,0.344633347,0.344633347,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"HAYES, John ",National Party,2008,Wairarapa,0.510247565,0.4866,0.431380582,0.431380582,0.431380582,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ATKINSON, Shane ",ACT,2008,Wairarapa,0.019886364,0.0452,0.020384201,NA,0.020384201,FALSE,NA,NA,FALSE,FALSE,FALSE
"TUBMAN, Amy ",Alliance,2008,Wairarapa,0.002739448,0.0013,0.005185741,NA,0.005185741,FALSE,NA,NA,FALSE,FALSE,FALSE
"WOODCOCK, Michael ",Green Party,2008,Wairarapa,0.05174513,0.0575,0.035948382,NA,0.035948382,FALSE,NA,NA,FALSE,FALSE,FALSE
"ATKINSON, Shane ",ACT,2011,Wairarapa,0.010397172,0.0133,0.019886364,0.019886364,0.019886364,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"HAYES, John ",National Party,2011,Wairarapa,0.526408817,0.5153,0.510247565,0.510247565,0.510247565,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"REID, Brent Allan ",Conservative Party,2011,Wairarapa,0.043460179,0.0375,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE
"ROTMANN, Sea ",Green Party,2011,Wairarapa,0.084113121,0.0983,0.05174513,NA,0.05174513,FALSE,NA,NA,FALSE,FALSE,FALSE
"BOTT, Michael ",Labour Party,2011,Wairarapa,0.316385943,0.233,0.324066558,NA,0.324066558,FALSE,NA,NA,FALSE,FALSE,FALSE
"ATKINSON, Shane ",ACT,2014,Wairarapa,0.002437043,0.0033,0.010397172,0.010397172,0.010397172,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
