"","Electoral District","Year","Party","2014 Percent","median","lowr","upr"
"220","Manurewa",2017,"Labour Party",0.5303,0.571361828799872,0.530707467934998,0.617863339585174
"221","Manurewa",2017,"Mana",0.0115,0.00147099075657844,5e-04,0.0137707415271267
"222","Manurewa",2017,"Maori Party",0.0069,0.00647842091523556,0.00322323654579084,0.0136686999607631
"223","Manurewa",2017,"National Party",0.2769,0.251790463774067,0.193969479598904,0.299269679965323
"224","Manurewa",2017,"New Zealand First Party",0.0949,0.0858584722132642,0.0391128342150526,0.151723807153174
"225","Manurewa",2017,"United Future",9e-04,0.0103836942682321,0.000571048935584208,0.0634961678053146
"226","Maungakiekie",2017,"ACT",0.0148,0.00454846898856726,0.00099482089269699,0.0149927736491614
"227","Maungakiekie",2017,"Conservative Party",0.0317,0.00084736876441751,5e-04,0.00888782052846226
"228","Maungakiekie",2017,"Green Party",0.0946,0.0971225889306939,0.079653684354637,0.115407925007236
"229","Maungakiekie",2017,"Labour Party",0.353,0.398725978818655,0.353488198633518,0.446780961022235
"230","Maungakiekie",2017,"Mana",0.0109,0.00139424341275695,5e-04,0.0135447040336428
"231","Maungakiekie",2017,"Maori Party",0.0054,0.00507006854235826,0.00252253294887979,0.0128155776718948
"232","Maungakiekie",2017,"National Party",0.4165,0.387482117759847,0.320661189857888,0.439794495161487
"233","Maungakiekie",2017,"New Zealand First Party",0.0661,0.0598023710568679,0.0272429751487353,0.134129848604141
"234","Maungakiekie",2017,"United Future",0.0023,0.0127209856698574,0.00145934727982631,0.0721088601097312
"235","Mt Albert",2017,"ACT",0.0097,0.00298109116142584,0.000652010990483837,0.00988934519298263
"236","Mt Albert",2017,"Conservative Party",0.0196,0.000523925166643003,5e-04,0.00549530859173061
"237","Mt Albert",2017,"Green Party",0.2178,0.219874660047144,0.18509505984577,0.235414226868778
"238","Mt Albert",2017,"Labour Party",0.2945,0.333239987400163,0.294925477198735,0.379495030960663
"239","Mt Albert",2017,"Mana",0.0164,0.00209776073112055,5e-04,0.0184684373141659
"240","Mt Albert",2017,"Maori Party",0.0048,0.00450672759320735,0.00224225151011537,0.011233398167361
